event_timestamp	user_id	traffic_name	event_name	generation_time
2023-04-15 00:54:36.508614	4817d0f84d325b0b26d4b57e2a2b7891a375ce21	source3	visit_landing	
2023-04-15 00:56:21.931145	4a7b6b98e0a804b5856ae2858dba4fc3dfe870ed	source2	visit_landing	
2023-04-15 00:56:51.202994	4a7b6b98e0a804b5856ae2858dba4fc3dfe870ed		visit_cabinet	
2023-04-15 00:56:55.362916	6b0550dd883f2ec8a545643f4555d57b6c87b6e8	source1	visit_landing	
2023-04-15 01:11:20.338030	4c0f048493200bd2c8c41fb262ffead9e5381561	source1	visit_landing	
2023-04-15 01:20:09.365490	a10688da0da0d502c0affc2142e7d4937882c344	source1	visit_landing	
2023-04-15 01:22:15.689501	75aa83092a668eafbafde118a19c650c24445fe1	source3	visit_landing	
2023-04-15 01:23:27.381621	c76ba0fccf7e62fcfbf666d9837577517d15a6e3	source3	visit_landing	
2023-04-15 01:28:17.649970	5475a6ddf7fe58ac540166f653ebe55aec8e520d	source3	visit_landing	
2023-04-15 01:31:34.382130	fe8409dffcea7014167bc3b9426f0aab38a2e7b0	source2	visit_landing	
2023-04-15 01:42:20.724471	609ee7e649c34ccca26196f243a39bd3cf35b5ee	source2	visit_landing	
2023-04-15 01:47:52.250896	f4cc9d79415c431fdc3378e1db6e014647a324e1	source3	visit_landing	
2023-04-15 01:48:05.222009	f4cc9d79415c431fdc3378e1db6e014647a324e1		visit_cabinet	
2023-04-15 01:49:02.621049	0dde568a8a4aad25f9fed3a636b7e5547fb42f1d	source2	visit_landing	
2023-04-15 01:49:16.890358	11340d77841cb539bff4e323d15831c62e050bd0	source3	visit_landing	
2023-04-15 01:49:27.115057	36e101850083ac7e479fe70c9f2cedeaab754361	source1	visit_landing	
2023-04-15 01:53:58.780096	c3de7367eeb2c8b8ce27da7bac7ab57aec6aee95	source3	visit_landing	
2023-04-15 01:54:58.822701	458bd4d9ce7b4078829964abc2b2c0de7c86e4b7	source2	visit_landing	
2023-04-15 01:56:30.274557	0834a3d45811d104b6e034864cb326a792bf207d	source4	visit_landing	
2023-04-15 01:57:38.275644	0834a3d45811d104b6e034864cb326a792bf207d		visit_cabinet	
2023-04-15 01:57:45.425054	48332e5a6b3d28271e411147d5c58667f2588518	source1	visit_landing	
2023-04-15 01:58:09.051376	48332e5a6b3d28271e411147d5c58667f2588518		visit_cabinet	
2023-04-15 01:58:25.273730	9095a3c6bbffcffd37048ed19823f9c04d4584b1	source1	visit_landing	
2023-04-15 01:59:25.530127	48332e5a6b3d28271e411147d5c58667f2588518		visit_cabinet	
2023-04-15 01:59:29.790127	48332e5a6b3d28271e411147d5c58667f2588518		visit_cabinet	
2023-04-15 01:59:44.613547	9095a3c6bbffcffd37048ed19823f9c04d4584b1		visit_cabinet	
2023-04-15 02:00:24.017098	b5e41c26a0e809b78fa2b94d8434d81b9d87e532	source1	visit_landing	
2023-04-15 02:01:08.513730	9095a3c6bbffcffd37048ed19823f9c04d4584b1		visit_cabinet	
2023-04-15 02:01:52.363537	9095a3c6bbffcffd37048ed19823f9c04d4584b1		visit_cabinet	
2023-04-15 02:07:33.865357	2a69e96553cc47690fb280ecbb6286218b975f40	source3	visit_landing	
2023-04-15 02:08:59.137477	490ac916afa8a63386709ec6f2a4cb576ab65cb7	source1	visit_landing	
2023-04-15 02:09:16.563500	490ac916afa8a63386709ec6f2a4cb576ab65cb7		visit_cabinet	
2023-04-15 02:11:00.618325	44ecf7d83c06a9bd8bdf26aa26282ab5f2457b48	source2	visit_landing	
2023-04-15 02:12:17.595820	4c734d58d1018b53279c3a13bbc4f46c6367c8d9	source3	visit_landing	
2023-04-15 02:12:32.050524	4c734d58d1018b53279c3a13bbc4f46c6367c8d9		visit_cabinet	
2023-04-15 02:16:57.714680	9581e5414a13cfc550df76ffef2a428f0048dc09	source4	visit_landing	
2023-04-15 02:18:12.635136	55c6990cd7fcaf492845cfef0a41a41b5ec66e64	source2	visit_landing	
2023-04-15 02:24:31.542756	59890d6e30a36199477b335499921efcf556da3e		visit_cabinet	
2023-04-15 02:26:05.354645	d09d0b3f4a985c8c3de81e1047c55946922305da	source3	visit_landing	
2023-04-15 02:28:14.530856	4bfd860737f5d7a7e9a1a5fb884aa8064c4535cb	source1	visit_landing	
2023-04-15 02:29:57.555698	66a13c4cc9280c4f51099b9117ba880b6ff5d347	source3	visit_landing	
2023-04-15 02:34:21.314007	9a619ae31d7631b66c8d79638bc031cf0c9e9875	source4	visit_landing	
2023-04-15 02:35:05.902152	6a71df8be4835b153b60bcee42974ce507056c66	source1	visit_landing	
2023-04-15 02:35:52.567877	51d21a191941986ad13f2eba42aefa54aa8bacd2	source3	visit_landing	
2023-04-15 02:36:13.026456	449c98bdcf26f6e93399b0533761d2237e08338c	source2	visit_landing	
2023-04-15 02:36:21.856193	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:36:24.650014	51d21a191941986ad13f2eba42aefa54aa8bacd2		visit_cabinet	
2023-04-15 02:36:32.256768	b48d80bbf49f2f50f9edfa31a6e1c1794f2a8536	source2	visit_landing	
2023-04-15 02:36:45.509845	425910bd4019c7aea2b84b5f347de6850ee72533	source2	visit_landing	
2023-04-15 02:37:20.313561	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:37:41.414001	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:38:29.672553	b48d80bbf49f2f50f9edfa31a6e1c1794f2a8536		visit_cabinet	
2023-04-15 02:39:18.566098	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:39:49.421388	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:39:55.687830	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:39:58.614567	9a619ae31d7631b66c8d79638bc031cf0c9e9875		visit_cabinet	
2023-04-15 02:39:59.037489	4be9dd2d03720311210843cd16f22d8cb9d18c26	source3	visit_landing	
2023-04-15 02:41:42.287841	716abb3a9c795d9b2c2113c2562a662d1e3e50c9	source3	visit_landing	
2023-04-15 02:42:01.014815	716abb3a9c795d9b2c2113c2562a662d1e3e50c9		visit_cabinet	
2023-04-15 02:55:23.905700	8224665bfc25c90677e0ae6bd7c1dce10ec35e33	source2	visit_landing	
2023-04-15 02:55:33.186371	68dca7524834e7d40820fab8c787992fbfb7e6fa	source2	visit_landing	
2023-04-15 02:56:28.941737	05e37ad69fc38fb7c5e44634880c389ea947ba9c	source1	visit_landing	
2023-04-15 02:58:27.450123	6adce61f77b8fd97afda269f5cdc465f15095e01	source1	visit_landing	
2023-04-15 03:04:18.193894	3e8c116897b69923e06884df80a48d8576c56685	source2	visit_landing	
2023-04-15 03:04:27.442959	d7edabcd72c0095bc09e22e8d98b31dafa22d186	source1	visit_landing	
2023-04-15 03:07:42.095689	43894a58f8b05e86568744af238ec7a5ba1a7a2f	source3	visit_landing	
2023-04-15 03:10:42.178970	fe81d61cdedaa72120b414a3df7f3f715f3cff1b	source2	visit_landing	
2023-04-15 03:13:02.840121	cbe6c5cd5eafd882df6412ecc517d3216e838100	source1	visit_landing	
2023-04-15 03:15:23.388179	654f89b29be02eab48021e331e037aab16fa9a50	source1	visit_landing	
2023-04-15 03:16:54.891326	f81bba86e475450af60515ce34185bbd075d5523	source1	visit_landing	
2023-04-15 03:18:27.146496	f81bba86e475450af60515ce34185bbd075d5523		visit_cabinet	
2023-04-15 03:19:48.610415	f81bba86e475450af60515ce34185bbd075d5523		visit_cabinet	
2023-04-15 03:24:36.853632	3c08c79ce68146defd8bdb725df8c7ab62d13b77	source2	visit_landing	
2023-04-15 03:25:21.195643	2264405d3a7ca1a46a4643e8b2d0cb932078b5ca	source1	visit_landing	
2023-04-15 03:32:40.045010	8636cf34419244e4e8a1e2bbed0e440ed0f9816e	source2	visit_landing	
2023-04-15 03:33:06.451134	d2c15e853519987f3eb100dd96c5d56bd8fb89d4	source2	visit_landing	
2023-04-15 03:33:33.701711	8636cf34419244e4e8a1e2bbed0e440ed0f9816e		visit_cabinet	
2023-04-15 03:38:21.237881	f9f3af78491a502d09a5e7feb088b46eca49f5f5	source1	visit_landing	
2023-04-15 03:38:55.489974	f2ffe566d6467ebbabedc11753077cde2230eb52	source2	visit_landing	
2023-04-15 03:39:15.330857	f2ffe566d6467ebbabedc11753077cde2230eb52		visit_cabinet	
2023-04-15 03:39:20.200975	695e54c801760c62cc7279fc8f932f001f87d2bf	source3	visit_landing	
2023-04-15 03:39:38.233418	695e54c801760c62cc7279fc8f932f001f87d2bf		visit_cabinet	
2023-04-15 03:39:47.352448	a842420d47bc166402ad9ac6d47a08d4f48c7231	source1	visit_landing	
2023-04-15 03:40:17.516380	695e54c801760c62cc7279fc8f932f001f87d2bf		visit_cabinet	
2023-04-15 03:40:23.945192	f2ffe566d6467ebbabedc11753077cde2230eb52		visit_cabinet	
2023-04-15 03:41:15.764254	695e54c801760c62cc7279fc8f932f001f87d2bf		visit_cabinet	
2023-04-15 03:41:31.580236	695e54c801760c62cc7279fc8f932f001f87d2bf		visit_cabinet	
2023-04-15 03:41:56.153086	f2ffe566d6467ebbabedc11753077cde2230eb52		visit_cabinet	
2023-04-15 03:43:04.458527	d0ad56d4807b62875d0d1abeb6938464317f3423	source2	visit_landing	
2023-04-15 03:43:23.694484	fa321eea4f32fff150d63eb88b575a4bd3ff728c	source1	visit_landing	
2023-04-15 03:43:39.523004	b48739c1c7dcc485d86552c41a15026d3853677e	source1	visit_landing	
2023-04-15 03:47:51.054983	a50b6f070b952f0c147e2d10530798698f24f298	source3	visit_landing	
2023-04-15 03:48:10.748301	c813b34d27e85c0b22fd37edb2344e7401783c11	source1	visit_landing	
2023-04-15 03:48:39.342976	17cda31275ee2831193a9dceab6f0b9103752a1d	source1	visit_landing	
2023-04-15 03:49:08.451757	b8dff49c3980a4e3e38c2b60ae488e9f3940d82d	source4	visit_landing	
2023-04-15 03:51:24.299715	c6cb3570f5636da59cac534a6481b8e2b378b8ef	source1	visit_landing	
2023-04-15 03:53:55.519490	b94f5e16172470789555f2394d129b58dd4ff4cf	source1	visit_landing	
2023-04-15 03:55:32.645344	5defe1073fdc369e5fd8a50c59f44732686c9373	source2	visit_landing	
2023-04-15 03:55:39.245559	68cbd94e7ff9ed8c4b5cddc626f655d98235e88b	source2	visit_landing	
2023-04-15 03:56:47.456263	27edc770d0ac09818e76ebcec6223d8fc4c3ddfb	source3	visit_landing	
2023-04-15 03:57:50.977698	5d236adceb0e54d06a03deb9aabe2bbf51657160	source1	visit_landing	
2023-04-15 03:58:14.793636	5d236adceb0e54d06a03deb9aabe2bbf51657160		visit_cabinet	
2023-04-15 03:59:37.904930	803b124f14a53adb481370aa56702ca4f440456d	source2	visit_landing	
2023-04-15 03:59:49.471488	0025d74fa65b66c5fe3571b7219f2370870ab341	source4	visit_landing	
2023-04-15 04:04:25.410729	a8726ff56464fdd5ec0548bdfe556da5c19e832c	source1	visit_landing	
2023-04-15 04:07:08.381182	5b8476e96d25dab7f1e8802509092167f42897d1	source1	visit_landing	
2023-04-15 04:07:36.487102	5b8476e96d25dab7f1e8802509092167f42897d1		visit_cabinet	
2023-04-15 04:08:10.728567	98bc57e2e7c066d53151f80350c5e72fd89a93b4	source4	visit_landing	
2023-04-15 04:09:08.903615	d25d6351b82d7a086087cbb5fdb127dea578e5f6	source3	visit_landing	
2023-04-15 04:10:32.041381	b11a52e206221d636858c476527a2cd6e39ed561	source2	visit_landing	
2023-04-15 04:10:43.337440	03c1349d4a7e216477f9e2915a5c1f08ba182e3a	source1	visit_landing	
2023-04-15 04:11:56.177177	0b28ab908dfddcab68199c6f6b0ada76c0f9fe86	source1	visit_landing	
2023-04-15 04:13:27.718161	a510f2d441d15fe566c66b1edfcdcd10e0ac7311	source1	visit_landing	
2023-04-15 04:14:42.892996	472110b31c741ec91b55d1a74f7f0589f38a0d6d	source1	visit_landing	
2023-04-15 04:20:23.382375	6b436a3b66bd0eab0a69854f32e6c0e3f8fd7fed	source3	visit_landing	
2023-04-15 04:20:42.980483	6b436a3b66bd0eab0a69854f32e6c0e3f8fd7fed		visit_cabinet	
2023-04-15 04:21:43.662751	a8dd1abcca760c39c0469be480868ea5e30ba23f	source1	visit_landing	
2023-04-15 04:26:19.157079	8a77044ea0ca99f7ec6e0c0df30057a5df75396c	source2	visit_landing	
2023-04-15 04:27:28.545559	a18f623bea8f1959a9949d82e2acd6e22fb8eb5c	source4	visit_landing	
2023-04-15 04:29:26.944217	fe7d503db66b18aa33dda6abd133d35433cc0293	source1	visit_landing	
2023-04-15 04:33:32.349969	e8f57c48f79bd0097ad6440731e15c4bcf232e2b	source4	visit_landing	
2023-04-15 04:35:54.371932	e8f57c48f79bd0097ad6440731e15c4bcf232e2b		visit_cabinet	
2023-04-15 04:36:00.205582	f5831d26d85eed1d7be06535674c26f37b4e55a6	source1	visit_landing	
2023-04-15 04:37:45.782527	e8f57c48f79bd0097ad6440731e15c4bcf232e2b		visit_cabinet	
2023-04-15 04:38:33.237730	59e7da2909d7c69de08fc66e908a25e23ba34fc7	source1	visit_landing	
2023-04-15 04:38:34.428288	84a0a12e0ff8bfd2aed199b3a172134949bc1317	source1	visit_landing	
2023-04-15 04:39:21.016442	e8f57c48f79bd0097ad6440731e15c4bcf232e2b		visit_cabinet	
2023-04-15 04:39:25.332445	e8f57c48f79bd0097ad6440731e15c4bcf232e2b		visit_cabinet	
2023-04-15 04:41:36.987803	f5ef8d7765686cbfb670d2086683e041227c16f6	source3	visit_landing	
2023-04-15 04:43:42.050119	b41539b312e2a871481c93981dbde83708e76f2a	source2	visit_landing	
2023-04-15 04:46:43.029133	90cddbf018b3e07a5d0f148ffa0e9f53eee226c2	source4	visit_landing	
2023-04-15 04:47:27.065869	9b9a42936128ffc0fd121c82eab0703a722a8741	source1	visit_landing	
2023-04-15 04:47:39.326846	cfafba5cbc94ce7d5e34b080cfbff01ecde0684e	source1	visit_landing	
2023-04-15 04:48:20.031559	cfafba5cbc94ce7d5e34b080cfbff01ecde0684e		visit_cabinet	
2023-04-15 04:48:35.622661	9b9a42936128ffc0fd121c82eab0703a722a8741		visit_cabinet	
2023-04-15 04:48:38.294942	727ae40237d8a22d39e3d009bb642944ea4d38f0	source4	visit_landing	
2023-04-15 04:49:07.488086	cfafba5cbc94ce7d5e34b080cfbff01ecde0684e		visit_cabinet	
2023-04-15 04:52:19.383654	6cb578c3e473f6dda04c13f1244ee7ec7d693e6b	source1	visit_landing	
2023-04-15 04:55:05.845562	256c18955834c685841785ec9d8ce4b1b3cbea82	source1	visit_landing	
2023-04-15 04:58:00.220390	84ae85faf0c1618d6d0164ef84d09823afa10318	source3	visit_landing	
2023-04-15 04:58:28.191296	84ae85faf0c1618d6d0164ef84d09823afa10318		visit_cabinet	
2023-04-15 04:59:27.016188	256c18955834c685841785ec9d8ce4b1b3cbea82		visit_cabinet	
2023-04-15 05:00:02.340079	3f1d790f7f3b0a5a082562b339de86109df2ce20	source1	visit_landing	
2023-04-15 05:00:13.410420	256c18955834c685841785ec9d8ce4b1b3cbea82		visit_cabinet	
2023-04-15 05:00:22.195195	256c18955834c685841785ec9d8ce4b1b3cbea82		visit_cabinet	
2023-04-15 05:00:56.472621	256c18955834c685841785ec9d8ce4b1b3cbea82		visit_cabinet	
2023-04-15 05:02:18.163734	0235ea66a4dd327eed7ea75c9180658a07e48690	source4	visit_landing	
2023-04-15 05:02:44.592327	f801ae31d1d5f1d3fe59db6edb9128b011c172e3	source1	visit_landing	
2023-04-15 05:03:28.021586	5850c3475afef26199bc4532a32999afe8639f3b	source1	visit_landing	
2023-04-15 05:03:43.817640	f801ae31d1d5f1d3fe59db6edb9128b011c172e3		visit_cabinet	
2023-04-15 05:08:19.703872	0e4ab56aa2251e4ffbe8d52983ae5b89a01e6d76	source1	visit_landing	
2023-04-15 05:12:21.861121	2675260208f10166ab61cc2f0af195906f14ab6c	source2	visit_landing	
2023-04-15 05:21:12.724728	5d4a1253dc8d347dfc9787a018e3466ccb565ca6	source1	visit_landing	
2023-04-15 05:21:28.605808	cd97859ee3cef4ad7ca4a4268b15dd5984abe434	source1	visit_landing	
2023-04-15 05:22:12.569087	cd97859ee3cef4ad7ca4a4268b15dd5984abe434		visit_cabinet	
2023-04-15 05:22:26.398124	3d85e68992d8c10cb84e01128b3c1d9766687495	source1	visit_landing	
2023-04-15 05:22:46.150220	ab1d09e91bb14e6bdd892f50772fe37ff672db38	source1	visit_landing	
2023-04-15 05:22:51.269353	3d85e68992d8c10cb84e01128b3c1d9766687495		visit_cabinet	
2023-04-15 05:23:14.849501	867445e27702bd7354717d3c61ac52604e07531b	source1	visit_landing	
2023-04-15 05:23:20.867666	3d85e68992d8c10cb84e01128b3c1d9766687495		visit_cabinet	
2023-04-15 05:23:26.624300	3d85e68992d8c10cb84e01128b3c1d9766687495		visit_cabinet	
2023-04-15 05:24:26.705185	b673f64a894b39c8f5ab93adbbb49f147e5c44ce	source1	visit_landing	
2023-04-15 05:24:51.376580	425910bd4019c7aea2b84b5f347de6850ee72533	source2	visit_landing	
2023-04-15 05:25:06.291894	44c3ccd19ef80b1c005d844f3d5598a868f58ced	source4	visit_landing	
2023-04-15 05:25:38.854073	3202eb0187b65ec50200914d1c90d26cea162bba	source4	visit_landing	
2023-04-15 05:27:06.640560	c66fbb1c1202908d9c8cacabd64aaf1203050156	source1	visit_landing	
2023-04-15 05:35:28.520417	0e1d4809ed29ed493771f912b6a96313d213395e	source1	visit_landing	
2023-04-15 05:39:47.758109	8f8075aaef4317f42f2be34da13d434b76ba9ef2	source1	visit_landing	
2023-04-15 05:41:38.237788	8f8075aaef4317f42f2be34da13d434b76ba9ef2		visit_cabinet	
2023-04-15 05:44:49.936223	5745dee87ade5a87ec5b2b3e7b63b2b532114208	source1	visit_landing	
2023-04-15 05:45:51.119138	2994e49b82bac907d03824ab76f197c8b8c7a653	source1	visit_landing	
2023-04-15 05:45:53.735711	23d750a08089c977ee97e516367a4293fe35a365	source1	visit_landing	
2023-04-15 05:45:56.003830	d77decb28f20af20b51473985f7f5ed066674602	source4	visit_landing	
2023-04-15 05:47:41.903868	70895011220d1b3a5d885a2f691340fac56ff671	source1	visit_landing	
2023-04-15 05:51:02.350753	893bb059e2f222f94a45b237424d0b460cf5db76	source4	visit_landing	
2023-04-15 05:52:41.447403	cfc79b9cd8afe8c35be70bc1927f8bcad86caad9	source1	visit_landing	
2023-04-15 05:53:27.262158	cfc79b9cd8afe8c35be70bc1927f8bcad86caad9		visit_cabinet	
2023-04-15 05:53:36.159169	3e5d45db478a142f5ce896866b0650c626130ced	source1	visit_landing	
2023-04-15 05:54:27.879136	cfc79b9cd8afe8c35be70bc1927f8bcad86caad9		visit_cabinet	
2023-04-15 05:55:45.505093	cfc79b9cd8afe8c35be70bc1927f8bcad86caad9		visit_cabinet	
2023-04-15 05:55:52.584249	cfc79b9cd8afe8c35be70bc1927f8bcad86caad9		visit_cabinet	
2023-04-15 05:58:20.910409	894fa63218aea579776723a54fec7c0b29680963	source3	visit_landing	
2023-04-15 05:58:22.196852	16d54272fd2f47602ea63a851b17cbb1dcadf16e	source1	visit_landing	
2023-04-15 05:59:22.952965	894fa63218aea579776723a54fec7c0b29680963		visit_cabinet	
2023-04-15 06:00:34.505127	894fa63218aea579776723a54fec7c0b29680963		visit_cabinet	
2023-04-15 06:00:59.246487	894fa63218aea579776723a54fec7c0b29680963		visit_cabinet	
2023-04-15 06:01:38.347260	894fa63218aea579776723a54fec7c0b29680963		visit_cabinet	
2023-04-15 06:05:22.587800	7e08107ed8fefc0beda4cc2ec05b643a98174161	source1	visit_landing	
2023-04-15 06:05:42.169465	7e08107ed8fefc0beda4cc2ec05b643a98174161		visit_cabinet	
2023-04-15 06:05:54.784012	6b6b09c446341d8776a88cc681a3c18ca39d57d6	source1	visit_landing	
